FROM	TO	BAYES_FACTOR	POSTERIOR PROBABILITY
Nebraska	Alabama	0.43938150404742404	0.02477502499722253
North_Carolina	Alabama	1.2994330557068796	0.06988112431952005
Ohio	Alabama	8.512974830401156	0.3298522386401511
Oklahoma	Alabama	1.494696419457204	0.07954671703144095
Pennsylvania	Alabama	6.625325484483412	0.2769692256415954
South_Carolina	Alabama	1.957130755207408	0.10165537162537495
South_Dakota	Alabama	2.427896349959488	0.12309743361848684
Virginia	Alabama	1.4969646680146194	0.07965781579824464
Wyoming	Alabama	1.6594221366827344	0.08754582824130652
Illinois	Arkansas	29.202902653632197	0.628041328741251
Indiana	Arkansas	1.0626111181980489	0.0578824575047217
Iowa	Arkansas	0.7247322393936977	0.04021775358293523
Kansas	Arkansas	0.846532961737806	0.046661482057549164
Michigan	Arkansas	1.2044145137588371	0.06510387734696145
Minnesota	Arkansas	0.2732610820701995	0.015553827352516387
Mississippi	Arkansas	1.2110121917702248	0.06543717364737252
Missouri	Arkansas	0.7665473150859251	0.042439728919009
Nebraska	Arkansas	0.37295882189679064	0.02110876569270081
North_Carolina	Arkansas	1.4539613744260924	0.07754693922897456
Ohio	Arkansas	0.7602626867124882	0.042106432618597936
Oklahoma	Arkansas	0.9101816844319102	0.049994445061659815
Pennsylvania	Arkansas	1.1714965615454378	0.06343739584490612
South_Carolina	Arkansas	0.9699914200659475	0.05310521053216309
South_Dakota	Arkansas	6.2526371753305625	0.26552605266081547
Virginia	Arkansas	1.2816813538587855	0.06899233418509054
Wyoming	Arkansas	1.1912332603609528	0.06443728474613931
Indiana	Illinois	1.0561188091982716	0.05754916120431063
Iowa	Illinois	3096.235868293356	0.9944450616598156
Kansas	Illinois	1.1234282503507171	0.06099322297522498
Michigan	Illinois	1.3238971131814241	0.07110321075436063
Minnesota	Illinois	2.7530208168566923	0.13731807576935895
Mississippi	Illinois	1.3194443159212657	0.07088101322075326
Missouri	Illinois	0.9059245451089584	0.04977224752805244
Nebraska	Illinois	0.6272247879926416	0.03499611154316187
North_Carolina	Illinois	1.106010848099632	0.06010443284079547
Ohio	Illinois	18.093606330541068	0.5112765248305744
Oklahoma	Illinois	1.7638504366960117	0.0925452727474725
Pennsylvania	Illinois	0.8698190858347726	0.047883568492389735
South_Carolina	Illinois	1.3439610913531406	0.07210309965559382
South_Dakota	Illinois	1.248488103142829	0.06732585268303522
Virginia	Illinois	1.3730188518016146	0.07354738362404177
Wyoming	Illinois	1.1605499277625586	0.06288190201088768
Iowa	Indiana	5.743827892571449	0.24930563270747694
Kansas	Indiana	1.0431479574329026	0.056882568603488504
Michigan	Indiana	0.8931650644392907	0.049105654927230305
Minnesota	Indiana	0.5164895741962029	0.028996778135762694
Mississippi	Indiana	1.0973144939038517	0.05966003777358071
Missouri	Indiana	8.79848566922077	0.33718475724919456
Nebraska	Indiana	0.4656853408694262	0.02621930896567048
North_Carolina	Indiana	0.9828589551488907	0.05377180313298523
Ohio	Indiana	0.4434231759102817	0.024997222530829907
Oklahoma	Indiana	1.1081862217227876	0.060215531607599154
Pennsylvania	Indiana	1.0431479574329026	0.056882568603488504
South_Carolina	Indiana	0.8952904020993295	0.049216753694034
South_Dakota	Indiana	1.0864556031705448	0.05910454393956227
Virginia	Indiana	0.8676996955983934	0.04777246972558605
Wyoming	Indiana	1.2308334914724115	0.06643706254860571
Kansas	Iowa	7.549173813201341	0.303855127208088
Michigan	Iowa	0.8804234604500711	0.048439062326408176
Minnesota	Iowa	481.66788160756977	0.9653371847572492
Mississippi	Iowa	1.1343308802077805	0.06154871680924342
Missouri	Iowa	1.1299682797792374	0.06132651927563604
Nebraska	Iowa	41.22955061275139	0.7044772803021886
North_Carolina	Iowa	0.8995425678385233	0.04943895122764137
Ohio	Iowa	1.27724872298691	0.06877013665148317
Oklahoma	Iowa	0.9037967219647822	0.04966114876124875
Pennsylvania	Iowa	1.3864607047827546	0.0742139762248639
South_Carolina	Iowa	1.4156512287436211	0.07565826019331186
South_Dakota	Iowa	1.3083216349066307	0.07032551938673481
Virginia	Iowa	5.648750446641191	0.24619486723697367
Wyoming	Iowa	1.2816813538587855	0.06899233418509054
Michigan	Kansas	0.9144408156319578	0.050216642595267195
Minnesota	Kansas	0.3030520650776185	0.017220308854571716
Mississippi	Kansas	0.9571419891477361	0.05243861793134096
Missouri	Kansas	2.7272349706225723	0.13620708810132207
Nebraska	Kansas	4561.427088492647	0.9962226419286746
North_Carolina	Kansas	1.248488103142829	0.06732585268303522
Ohio	Kansas	0.5226056200486813	0.029330074436173758
Oklahoma	Kansas	0.9892995237131331	0.05410509943339629
Pennsylvania	Kansas	0.9742785849644896	0.05332740806577047
South_Carolina	Kansas	1.1714965615454378	0.06343739584490612
South_Dakota	Kansas	0.8528778000189586	0.046994778357960225
Virginia	Kansas	0.7896284304899486	0.043661815353849574
Wyoming	Kansas	0.9016693962661106	0.04955004999444506
Minnesota	Michigan	0.25147838450091853	0.014331740917675815
Mississippi	Michigan	1.1583621581373884	0.06277080324408399
Missouri	Michigan	0.6148529292134207	0.03432951894233974
Nebraska	Michigan	0.20610683651469364	0.011776469281190978
North_Carolina	Michigan	1.0431479574329026	0.056882568603488504
Ohio	Michigan	0.7707394984316969	0.04266192645261638
Oklahoma	Michigan	0.7309921537763628	0.0405510498833463
Pennsylvania	Michigan	1.167116350162203	0.06321519831129875
South_Carolina	Michigan	1.533331265592145	0.08143539606710365
South_Dakota	Michigan	1.0237260224730953	0.05588267970225531
Virginia	Michigan	0.7038972216233597	0.039106765914898346
Wyoming	Michigan	1.5881458387966976	0.08410176647039218
Mississippi	Minnesota	3.8103506336807222	0.18053549605599378
Missouri	Minnesota	1.0756095267996795	0.05854905010554383
Nebraska	Minnesota	4.308267688198473	0.19942228641262083
North_Carolina	Minnesota	1.3909456250408159	0.07443617375847128
Ohio	Minnesota	0.781228475515187	0.04321742028663482
Oklahoma	Minnesota	5.97804415382822	0.25686034885012776
Pennsylvania	Minnesota	0.9828589551488907	0.05377180313298523
South_Carolina	Minnesota	1.27281820691984	0.0685479391178758
South_Dakota	Minnesota	1.6617303316129408	0.08765692700811022
Virginia	Minnesota	6.896688096506694	0.28507943561826465
Wyoming	Minnesota	1.569838887299879	0.08321297633596267
Missouri	Mississippi	0.846532961737806	0.046661482057549164
Nebraska	Mississippi	0.5103777255615118	0.02866348183535163
North_Carolina	Mississippi	1.0734418472531344	0.05843795133874014
Ohio	Mississippi	0.5881057427376017	0.03288523497389179
Oklahoma	Mississippi	0.9657062667403785	0.05288301299855572
Pennsylvania	Mississippi	1.0973144939038517	0.05966003777358071
South_Carolina	Mississippi	1.512857754288306	0.08043550716587046
South_Dakota	Mississippi	0.846532961737806	0.046661482057549164
Virginia	Mississippi	1.173687446726564	0.0635484946117098
Wyoming	Mississippi	1.2440712964896636	0.06710365514942784
Nebraska	Missouri	0.4151700963556573	0.02344183979557827
North_Carolina	Missouri	1.2154132587909006	0.06565937118097989
Ohio	Missouri	0.8825458212733572	0.04855016109321186
Oklahoma	Missouri	0.8846686778016121	0.04866125986001556
Pennsylvania	Missouri	1.2506972957486564	0.06743695144983891
South_Carolina	Missouri	1.2154132587909006	0.06565937118097989
South_Dakota	Missouri	1.1343308802077805	0.06154871680924342
Virginia	Missouri	1.1365129552149291	0.061659815576047106
Wyoming	Missouri	1.217614577364924	0.06577046994778359
North_Carolina	Nebraska	1.0280384520052621	0.05610487723586268
Ohio	Nebraska	0.7309921537763628	0.0405510498833463
Oklahoma	Nebraska	4.180117471659652	0.19464503944006223
Pennsylvania	Nebraska	1.4246512892818197	0.0761026552605266
South_Carolina	Nebraska	1.3887028957735077	0.07432507499166759
South_Dakota	Nebraska	2.3086768804913738	0.1177646928119098
Virginia	Nebraska	1.2308334914724115	0.06643706254860571
Wyoming	Nebraska	2.1713963397139406	0.11154316187090323
Ohio	North_Carolina	0.9828589551488907	0.05377180313298523
Oklahoma	North_Carolina	0.7038972216233597	0.039106765914898346
Pennsylvania	North_Carolina	1.27724872298691	0.06877013665148317
South_Carolina	North_Carolina	1.3864607047827546	0.0742139762248639
South_Dakota	North_Carolina	1.51058566774754	0.08032440839906677
Virginia	North_Carolina	1.478833998165911	0.07876902566381513
Wyoming	North_Carolina	1.5812765698010742	0.08376847016998111
Oklahoma	Ohio	1.0517931537028398	0.05732696367070326
Pennsylvania	Ohio	1.2066132170086508	0.06521497611376514
South_Carolina	Ohio	1.5378869892543185	0.08165759360071104
South_Dakota	Ohio	0.9614231235723448	0.052660815464948336
Virginia	Ohio	0.9123110009599339	0.0501055438284635
Wyoming	Ohio	0.8634623984268618	0.04755027219197867
Pennsylvania	Oklahoma	1.0669418768081855	0.058104655038329074
South_Carolina	Oklahoma	1.5378869892543185	0.08165759360071104
South_Dakota	Oklahoma	1.5470050534612543	0.08210198866792578
Virginia	Oklahoma	0.7497980192053106	0.041550938784579494
Wyoming	Oklahoma	1.6386736483706827	0.08654593934007332
South_Carolina	Pennsylvania	1.3976770444411086	0.07476947005888235
South_Dakota	Pennsylvania	2.3235004355088886	0.11843128541273192
Virginia	Pennsylvania	1.0517931537028398	0.05732696367070326
Wyoming	Pennsylvania	1.217614577364924	0.06577046994778359
South_Dakota	South_Carolina	1.871795395213115	0.09765581602044217
Virginia	South_Carolina	1.2264250897777909	0.06621486501499833
Wyoming	South_Carolina	1.9595120298376345	0.10176647039217865
Virginia	South_Dakota	0.8761802252240595	0.0482168647928008
Wyoming	South_Dakota	1.2573280329406193	0.06777024775024998
Wyoming	Virginia	1.0388284137778312	0.05666037106988112
